,Unnamed: 0,ID,Age,Experience,Income,ZIPCode,Family,CCAvg,Education,Mortgage,Personal_Loan,SecuritiesAccount,CDAccount,Online,CreditCard
4050,4050,4051,53,26,14.0,94590,2,1.0,2,83,0,0,0,N,0
4051,4051,4052,55,29,162.0,93105,1,2.9,1,0,0,0,0,Y,1
4052,4052,4053,43,19,54.0,94608,2,1.7,1,0,0,0,0,Y,0
4053,4053,4054,35,11,90.0,94720,2,0.0,1,0,0,0,0,N,0
4054,4054,4055,59,34,64.0,94116,4,1.7,1,0,0,0,0,N,0
4055,4055,4056,42,18,65.0,93460,3,2.1,3,0,0,0,0,Y,1
4056,4056,4057,51,25,113.0,91320,2,6.3,1,0,0,0,0,N,0
4057,4057,4058,57,32,38.0,90740,2,2.1,3,0,0,0,0,N,0
4058,4058,4059,39,15,65.0,92037,1,1.5,3,0,0,0,0,N,0
4059,4059,4060,53,27,39.0,91330,4,1.5,3,0,0,0,0,Y,0
4060,4060,4061,31,6,174.0,93023,2,6.7,1,0,0,0,0,Y,1
4061,4061,4062,33,3,59.0,91040,2,1.75,3,0,0,0,0,Y,0
4062,4062,4063,38,14,43.0,95053,2,1.7,1,0,0,0,0,Y,0
4063,4063,4064,47,21,24.0,94108,2,0.1,3,0,0,0,0,N,1
4064,4064,4065,63,39,50.0,94402,1,0.0,2,166,0,0,0,N,0
4065,4065,4066,44,19,68.0,94305,1,3.7,3,0,0,0,0,Y,0
4066,4066,4067,61,37,61.0,94122,3,2.0,3,0,0,0,0,Y,0
4067,4067,4068,52,28,21.0,94025,4,0.5,2,0,0,0,0,Y,0
4068,4068,4069,59,34,21.0,95035,2,0.5,2,0,0,0,0,Y,0
4069,4069,4070,56,32,31.0,94596,4,1.3,1,0,0,0,0,N,0
4070,4070,4071,58,33,70.0,94720,4,0.7,1,0,0,1,0,N,0
4071,4071,4072,30,6,25.0,94304,3,1.0,2,135,0,0,0,N,1
4072,4072,4073,42,17,78.0,92521,1,1.0,3,0,0,0,0,Y,0
4073,4073,4074,51,27,19.0,92120,1,0.2,1,0,0,0,0,N,0
4074,4074,4075,60,35,23.0,94608,1,0.3,3,0,0,0,0,Y,0
4075,4075,4076,30,4,40.0,90601,4,0.8,1,0,0,0,0,Y,0
4076,4076,4077,49,23,,92220,1,0.3,3,0,0,0,0,N,0
4077,4077,4078,26,0,71.0,92093,4,1.8,2,0,0,1,0,Y,0
4078,4078,4079,36,12,58.0,91320,1,3.6,2,0,0,0,0,N,0
4079,4079,4080,65,40,75.0,90036,3,2.2,1,0,0,0,0,Y,0
4080,4080,4081,27,0,40.0,90068,1,2.0,2,110,0,0,0,N,1
4081,4081,4082,60,35,155.0,92521,1,1.5,3,0,1,0,0,N,1
4082,4082,4083,32,6,83.0,90036,4,2.2,2,0,0,0,0,N,0
4083,4083,4084,46,20,99.0,94302,3,1.1,1,0,0,0,0,N,0
4084,4084,4085,60,36,59.0,94124,1,0.0,2,0,0,1,0,N,0
4085,4085,4086,28,2,53.0,94609,3,2.4,2,0,0,0,0,Y,0
4086,4086,4087,50,26,11.0,93106,4,0.2,1,0,0,1,0,N,0
4087,4087,4088,52,28,179.0,94583,4,4.2,3,0,1,0,0,N,0
4088,4088,4089,29,-1,71.0,94801,2,1.75,3,0,0,0,0,N,0
4089,4089,4090,30,4,85.0,94234,4,2.1,3,0,0,0,0,Y,0
4090,4090,4091,42,18,49.0,92717,3,2.1,3,0,0,1,0,Y,0
4091,4091,4092,32,6,122.0,94025,2,1.3,1,0,0,0,0,Y,1
4092,4092,4093,40,15,171.0,94539,2,3.3,1,0,0,0,0,Y,0
4093,4093,4094,49,24,138.0,93111,2,2.2,2,0,1,0,0,Y,0
4094,4094,4095,53,23,8.0,95616,4,0.4,3,0,0,1,0,Y,0
4095,4095,4096,42,17,59.0,94105,4,0.4,1,0,0,0,0,Y,0
4096,4096,4097,38,14,49.0,90740,3,2.8,1,0,0,0,0,N,0
4097,4097,4098,60,34,92.0,95670,2,2.0,1,0,0,0,0,N,0
4098,4098,4099,27,3,75.0,90032,4,0.0,1,0,0,0,0,N,0
4099,4099,4100,61,35,60.0,92831,1,2.8,2,0,0,0,0,Y,1
4100,4100,4101,27,2,41.0,90254,2,1.7,2,0,0,0,0,Y,0
4101,4101,4102,45,21,40.0,93460,3,0.6,2,0,0,0,0,Y,1
4102,4102,4103,41,16,81.0,94305,2,0.4,1,146,0,0,0,Y,1
4103,4103,4104,44,20,52.0,94143,1,0.8,3,196,0,0,0,N,1
4104,4104,4105,38,14,25.0,95616,4,1.0,1,0,0,0,0,N,0
4105,4105,4106,39,15,139.0,91801,1,3.4,1,353,0,0,0,Y,0
4106,4106,4107,48,22,54.0,93106,1,1.2,2,0,0,0,0,N,0
4107,4107,4108,47,22,81.0,94123,1,2.9,1,0,0,0,0,N,1
4108,4108,4109,64,39,73.0,94025,3,2.2,1,0,0,1,0,N,1
4109,4109,4110,27,0,30.0,93107,4,1.0,3,0,0,0,0,Y,1
4110,4110,4111,66,41,59.0,95617,3,2.4,1,0,0,0,0,N,0
4111,4111,4112,43,17,21.0,95351,3,1.5,1,0,0,0,0,N,0
4112,4112,4113,34,9,65.0,95014,3,0.7,2,104,0,0,0,Y,0
4113,4113,4114,28,2,41.0,93118,3,1.1,2,161,0,0,0,Y,0
4114,4114,4115,52,28,52.0,92126,4,0.1,3,121,0,0,0,N,0
4115,4115,4116,45,20,84.0,94131,4,1.1,2,180,0,0,0,Y,0
4116,4116,4117,24,-2,135.0,90065,2,7.2,1,0,0,0,0,Y,0
4117,4117,4118,39,14,18.0,92037,4,0.2,3,0,0,1,0,N,0
4118,4118,4119,40,16,34.0,93561,1,0.7,1,0,0,0,0,Y,1
4119,4119,4120,30,5,85.0,92624,4,1.8,3,0,0,0,0,Y,0
4120,4120,4121,49,23,23.0,94080,1,1.4,3,0,0,0,0,N,0
4121,4121,4122,53,27,65.0,91711,4,2.8,2,0,0,0,0,N,1
4122,4122,4123,56,30,195.0,90089,1,2.9,1,0,0,0,0,N,0
4123,4123,4124,50,24,40.0,93460,4,2.6,1,89,0,0,0,Y,0
4124,4124,4125,53,29,141.0,90064,2,0.2,3,0,1,0,0,N,0
4125,4125,4126,60,34,95.0,94104,2,0.7,2,322,0,0,0,Y,1
4126,4126,4127,58,33,23.0,90095,3,1.3,2,131,0,0,0,N,0
4127,4127,4128,43,19,82.0,95758,2,1.8,2,0,0,0,0,Y,1
4128,4128,4129,46,21,53.0,93555,4,1.9,3,0,0,0,0,N,0
4129,4129,4130,29,3,10.0,91320,4,0.4,1,87,0,0,0,Y,1
4130,4130,4131,56,30,75.0,91910,1,1.9,2,125,0,0,0,Y,0
4131,4131,4132,48,23,23.0,94534,4,0.4,2,122,0,0,0,N,0
4132,4132,4133,61,36,133.0,90266,1,2.6,1,0,0,0,0,Y,0
4133,4133,4134,41,17,129.0,94720,1,3.4,1,0,0,0,0,N,1
4134,4134,4135,35,11,85.0,92154,4,0.1,2,131,0,0,0,N,0
4135,4135,4136,48,23,168.0,95929,2,2.8,1,308,0,0,0,Y,0
4136,4136,4137,43,19,83.0,92691,4,2.0,3,0,0,0,0,Y,0
4137,4137,4138,37,12,52.0,93943,2,1.1,2,0,0,0,0,Y,0
4138,4138,4139,47,22,,95819,1,0.6,1,0,0,1,1,Y,1
4139,4139,4140,29,3,81.0,95827,1,2.9,3,0,0,0,0,N,0
4140,4140,4141,63,38,32.0,94015,1,1.5,2,0,0,0,0,N,0
4141,4141,4142,43,19,63.0,94118,3,2.1,3,0,0,0,0,N,0
4142,4142,4143,57,32,70.0,90024,3,1.6,3,0,0,0,0,N,0
4143,4143,4144,55,31,20.0,94720,2,0.3,1,0,0,0,0,Y,0
4144,4144,4145,47,23,138.0,91367,2,3.3,1,0,0,0,0,Y,1
4145,4145,4146,58,34,63.0,94305,4,1.6,2,0,0,0,0,N,0
4146,4146,4147,53,28,85.0,95814,1,1.3,3,118,0,0,0,Y,0
4147,4147,4148,59,35,180.0,96008,2,6.5,2,0,1,1,1,Y,1
4148,4148,4149,46,22,80.0,95747,4,2.0,3,0,0,0,0,Y,0
4149,4149,4150,41,15,53.0,93106,1,0.7,3,0,0,0,0,Y,0
4150,4150,4151,46,20,72.0,92009,2,1.7,2,75,0,0,0,Y,0
4151,4151,4152,44,18,123.0,95841,3,5.9,1,0,1,0,1,Y,1
4152,4152,4153,44,18,91.0,91361,2,0.8,3,0,0,0,0,Y,0
4153,4153,4154,50,26,148.0,94608,2,6.8,1,0,0,0,0,Y,0
4154,4154,4155,51,25,163.0,94305,2,1.3,3,0,1,0,0,Y,0
4155,4155,4156,55,30,28.0,90291,4,0.1,3,149,0,0,0,Y,1
4156,4156,4157,37,12,193.0,92780,1,8.6,1,0,0,0,0,N,0
4157,4157,4158,34,10,22.0,94545,3,0.9,3,0,0,0,0,Y,0
4158,4158,4159,59,34,74.0,92780,4,0.7,1,0,0,0,0,Y,1
4159,4159,4160,45,20,70.0,94305,4,1.9,3,0,0,0,0,Y,1
4160,4160,4161,30,4,11.0,95054,1,0.1,2,0,0,0,0,Y,1
4161,4161,4162,32,8,61.0,94703,3,2.6,2,0,0,0,0,N,0
4162,4162,4163,61,37,41.0,94704,1,0.8,1,0,0,0,0,Y,1
4163,4163,4164,54,28,108.0,94110,4,1.9,2,0,1,0,0,Y,0
4164,4164,4165,35,10,23.0,90058,4,1.1,3,0,0,0,0,N,1
4165,4165,4166,63,38,135.0,91768,2,3.8,3,183,1,0,0,N,0
4166,4166,4167,66,40,30.0,95133,2,0.7,3,86,0,0,0,N,0
4167,4167,4168,48,24,144.0,94025,4,3.5,2,0,1,0,0,N,0
4168,4168,4169,60,34,139.0,95020,4,0.4,1,0,1,0,0,Y,0
4169,4169,4170,41,17,143.0,90059,2,2.7,3,209,1,0,0,Y,0
4170,4170,4171,31,7,44.0,93561,1,1.2,1,0,0,0,0,Y,1
4171,4171,4172,58,31,49.0,94521,4,2.5,2,0,0,0,0,Y,0
4172,4172,4173,67,42,75.0,90041,4,0.1,2,182,0,0,0,Y,0
4173,4173,4174,35,9,43.0,93943,2,0.3,1,0,0,0,0,Y,0
4174,4174,4175,40,14,59.0,91335,3,0.5,3,0,0,0,0,Y,0
4175,4175,4176,42,17,,93955,3,4.9,1,0,1,0,1,Y,1
4176,4176,4177,44,18,75.0,95131,1,0.7,3,0,0,0,0,N,1
4177,4177,4178,47,23,75.0,93106,1,2.6,2,0,0,0,0,N,1
4178,4178,4179,59,35,88.0,91311,2,1.6,1,278,0,0,0,N,0
4179,4179,4180,29,3,91.0,94122,1,3.4,3,0,1,0,0,N,0
4180,4180,4181,36,6,11.0,92008,1,0.67,3,0,0,1,1,Y,1
4181,4181,4182,47,22,22.0,90024,1,0.4,3,0,0,0,0,Y,0
4182,4182,4183,55,29,49.0,92691,2,0.8,3,220,0,0,0,N,1
4183,4183,4184,41,17,140.0,94542,1,3.5,1,342,0,0,0,N,0
4184,4184,4185,51,25,99.0,90277,2,2.4,2,0,0,0,0,N,0
4185,4185,4186,26,2,82.0,91950,2,2.5,1,199,0,0,0,N,0
4186,4186,4187,33,9,10.0,90005,4,1.0,1,81,0,0,0,N,1
4187,4187,4188,30,5,109.0,94305,4,2.2,2,103,0,0,0,N,1
4188,4188,4189,30,4,45.0,90041,4,1.3,3,0,0,0,0,N,0
4189,4189,4190,45,19,93.0,91116,2,1.7,2,0,0,0,0,N,0
4190,4190,4191,40,16,89.0,95814,3,3.9,2,216,1,1,1,Y,0
4191,4191,4192,42,15,39.0,91711,3,1.0,2,132,0,0,0,N,0
4192,4192,4193,50,26,21.0,91768,1,0.2,1,89,0,0,0,Y,0
4193,4193,4194,62,37,31.0,95008,3,0.2,1,0,0,0,0,Y,0
4194,4194,4195,63,37,31.0,95819,1,0.5,3,0,0,0,0,Y,0
4195,4195,4196,43,19,52.0,95054,4,2.2,2,0,0,0,0,N,0
4196,4196,4197,49,25,13.0,95814,1,0.9,3,0,0,0,0,Y,0
4197,4197,4198,51,25,21.0,90840,2,0.4,3,76,0,1,0,Y,0
4198,4198,4199,61,36,50.0,96003,4,1.7,1,189,0,0,0,Y,0
4199,4199,4200,43,19,81.0,90630,4,0.2,3,0,0,0,0,N,1
4200,4200,4201,43,19,74.0,94035,4,1.9,1,0,0,0,0,N,1
4201,4201,4202,61,36,89.0,93109,3,0.5,1,0,0,0,0,Y,0
4202,4202,4203,35,9,82.0,95064,3,0.9,2,0,0,0,0,Y,0
4203,4203,4204,59,33,88.0,93106,4,1.9,2,0,0,0,0,N,0
4204,4204,4205,40,16,61.0,91711,3,2.1,3,0,0,0,0,N,0
4205,4205,4206,61,36,139.0,95133,2,3.9,1,0,0,0,0,N,0
4206,4206,4207,48,23,29.0,93711,1,1.3,2,0,0,0,0,N,0
4207,4207,4208,37,11,51.0,93305,3,2.1,1,0,0,0,0,Y,1
4208,4208,4209,56,32,58.0,95064,1,1.8,3,241,0,0,0,Y,0
4209,4209,4210,35,9,21.0,91125,2,1.4,3,125,0,0,0,Y,0
4210,4210,4211,35,8,43.0,95819,2,1.67,2,0,0,0,0,N,0
4211,4211,4212,40,16,104.0,94301,2,1.8,2,0,0,0,0,N,0
4212,4212,4213,50,23,9.0,94109,1,0.5,2,98,0,0,0,Y,0
4213,4213,4214,49,25,39.0,91125,3,1.9,2,0,0,0,0,N,0
4214,4214,4215,46,22,89.0,94303,1,2.7,1,0,0,1,1,Y,1
4215,4215,4216,64,40,21.0,94028,2,0.3,3,0,0,0,0,N,0
4216,4216,4217,60,35,173.0,90059,3,3.1,3,0,1,0,0,Y,0
4217,4217,4218,45,21,29.0,95051,1,0.3,3,105,0,0,0,Y,1
4218,4218,4219,52,27,43.0,94005,4,0.2,2,0,0,0,0,N,1
4219,4219,4220,58,34,30.0,90066,3,0.4,2,0,0,0,0,N,0
4220,4220,4221,54,30,39.0,94806,4,0.1,3,0,0,1,0,Y,0
4221,4221,4222,48,22,83.0,90028,2,0.4,3,248,0,0,0,Y,0
4222,4222,4223,51,25,58.0,93106,3,0.7,2,223,0,0,0,N,0
4223,4223,4224,53,26,8.0,94709,1,0.5,2,0,0,0,0,N,1
4224,4224,4225,57,27,39.0,95929,3,1.0,3,0,0,1,0,N,1
4225,4225,4226,43,18,204.0,91902,2,8.8,1,0,0,0,0,Y,0
4226,4226,4227,37,13,45.0,94591,1,1.8,1,0,0,0,0,N,0
4227,4227,4228,32,7,111.0,90277,1,3.8,1,0,0,1,0,N,0
4228,4228,4229,34,10,83.0,95060,2,2.0,2,148,0,0,0,N,0
4229,4229,4230,54,24,83.0,94596,1,3.0,3,0,0,0,0,N,0
4230,4230,4231,62,36,115.0,92093,2,2.8,1,202,0,0,0,Y,1
4231,4231,4232,56,32,60.0,93106,1,1.8,3,227,0,0,0,Y,0
4232,4232,4233,39,15,53.0,94116,1,1.8,1,0,0,0,0,N,0
4233,4233,4234,32,7,134.0,95929,2,3.3,1,0,0,0,0,Y,0
4234,4234,4235,50,24,,93555,1,0.8,3,0,0,0,0,Y,0
4235,4235,4236,27,1,91.0,92173,2,0.2,1,0,0,0,0,Y,0
4236,4236,4237,37,12,128.0,91342,2,3.9,1,0,0,0,0,Y,1
4237,4237,4238,60,34,78.0,90401,3,4.4,1,0,0,1,0,N,0
4238,4238,4239,43,19,161.0,92093,2,7.6,1,464,0,0,0,Y,0
4239,4239,4240,62,36,60.0,92182,3,2.2,3,0,0,0,0,Y,0
4240,4240,4241,39,14,161.0,95064,1,4.1,1,509,0,1,0,N,0
4241,4241,4242,34,9,40.0,95054,4,2.0,2,0,0,0,0,Y,1
4242,4242,4243,46,21,68.0,94720,1,0.2,2,0,0,0,0,Y,0
4243,4243,4244,46,22,74.0,94550,3,0.7,1,0,0,0,0,Y,0
4244,4244,4245,51,26,55.0,92121,3,2.0,2,93,0,0,0,Y,0
4245,4245,4246,44,20,145.0,90630,1,3.5,1,0,0,0,0,N,1
4246,4246,4247,60,35,24.0,94920,1,1.5,2,0,0,0,0,N,0
4247,4247,4248,65,39,10.0,90210,1,0.8,2,0,0,0,0,Y,0
4248,4248,4249,58,33,138.0,90720,2,3.9,1,0,0,1,0,Y,0
4249,4249,4250,37,12,63.0,91942,4,2.1,3,0,0,0,0,Y,0
4250,4250,4251,52,28,54.0,90041,4,0.1,3,0,0,0,0,N,1
4251,4251,4252,42,16,62.0,95064,3,0.9,3,0,0,0,0,Y,0
4252,4252,4253,54,29,81.0,91107,1,0.1,3,0,0,0,0,N,0
4253,4253,4254,54,28,61.0,90601,3,3.0,2,0,0,0,0,Y,1
4254,4254,4255,51,27,68.0,91711,1,1.6,3,0,0,0,0,Y,0
4255,4255,4256,59,35,78.0,90095,2,2.8,1,0,0,0,0,Y,0
4256,4256,4257,41,17,165.0,91311,2,7.6,1,157,0,0,0,N,0
4257,4257,4258,43,17,48.0,95762,3,2.2,2,0,0,0,0,N,1
4258,4258,4259,52,26,,92660,3,7.2,2,0,1,0,0,Y,0
4259,4259,4260,52,26,158.0,94920,2,3.7,3,251,1,0,0,N,1
4260,4260,4261,57,31,52.0,94105,1,1.4,1,0,0,0,0,Y,0
4261,4261,4262,53,28,18.0,92507,4,0.8,1,0,0,0,0,N,0
4262,4262,4263,58,33,42.0,92093,4,1.7,1,0,0,0,0,N,0
4263,4263,4264,59,33,18.0,94542,2,0.2,3,0,0,0,0,N,0
4264,4264,4265,57,31,40.0,94304,2,0.3,1,0,0,1,1,Y,1
4265,4265,4266,27,2,44.0,93943,4,0.6,2,0,0,1,1,Y,0
4266,4266,4267,42,16,11.0,94015,1,0.2,1,87,0,0,0,N,1
4267,4267,4268,52,26,194.0,91902,2,5.7,2,0,1,0,0,Y,0
4268,4268,4269,49,23,108.0,95616,2,2.4,2,0,0,0,0,Y,0
4269,4269,4270,47,23,12.0,92518,4,0.5,2,0,0,0,0,N,0
4270,4270,4271,45,19,19.0,93117,3,1.5,1,94,0,0,0,Y,1
4271,4271,4272,25,1,150.0,92507,1,6.33,1,0,0,0,0,N,0
4272,4272,4273,47,22,89.0,92647,4,1.9,3,0,0,0,0,Y,0
4273,4273,4274,44,19,83.0,95812,2,3.8,3,0,0,1,0,N,1
4274,4274,4275,30,3,79.0,91380,4,2.0,2,0,0,0,0,Y,0
4275,4275,4276,63,38,102.0,95616,4,3.4,2,0,0,0,0,N,0
4276,4276,4277,50,24,155.0,92717,1,7.3,1,0,0,0,0,Y,1
4277,4277,4278,40,16,138.0,92612,1,3.5,1,0,0,0,0,Y,0
4278,4278,4279,56,31,51.0,92028,3,1.7,1,0,0,0,0,Y,1
4279,4279,4280,39,15,80.0,94608,2,1.8,2,86,0,0,0,Y,1
4280,4280,4281,42,18,135.0,95136,2,3.3,1,0,0,1,1,Y,1
4281,4281,4282,28,1,34.0,94949,4,1.5,2,162,0,0,0,N,1
4282,4282,4283,26,0,195.0,92093,3,6.33,3,0,1,1,1,Y,0
4283,4283,4284,58,32,62.0,91320,3,2.2,3,217,0,0,1,Y,1
4284,4284,4285,38,13,173.0,94305,2,3.3,1,243,0,0,0,N,0
4285,4285,4286,23,-3,149.0,93555,2,7.2,1,0,0,0,0,Y,0
4286,4286,4287,53,29,20.0,93955,1,0.2,1,131,0,0,0,Y,1
4287,4287,4288,54,28,42.0,95207,4,2.5,1,0,0,0,0,Y,1
4288,4288,4289,42,17,28.0,94010,1,0.6,3,0,0,0,0,N,1
4289,4289,4290,54,28,95.0,90254,1,1.9,2,0,0,0,0,Y,0
4290,4290,4291,66,42,95.0,94596,2,0.0,3,0,0,0,0,Y,0
4291,4291,4292,46,21,34.0,90034,1,0.1,1,124,0,0,0,Y,0
4292,4292,4293,63,37,191.0,94131,2,4.3,3,205,1,0,0,N,0
4293,4293,4294,63,38,41.0,90034,2,1.5,1,173,0,0,0,Y,1
4294,4294,4295,58,34,150.0,92110,1,7.4,1,481,0,0,0,Y,0
4295,4295,4296,65,41,91.0,91360,2,0.0,3,146,0,0,0,N,0
4296,4296,4297,35,9,84.0,94709,4,2.2,2,0,0,0,0,Y,0
4297,4297,4298,33,9,73.0,92110,4,3.4,1,140,0,0,0,Y,0
4298,4298,4299,43,19,122.0,93106,1,0.3,1,0,0,0,0,Y,0
4299,4299,4300,30,5,73.0,90065,1,2.6,2,133,0,0,0,Y,0
4300,4300,4301,61,37,20.0,95973,2,0.3,3,0,0,0,0,Y,0
4301,4301,4302,49,24,130.0,92677,4,1.1,1,281,1,0,1,Y,0
4302,4302,4303,52,27,85.0,92037,3,3.4,3,0,1,0,0,N,0
4303,4303,4304,45,21,134.0,94550,2,3.3,1,0,0,0,0,Y,1
4304,4304,4305,64,39,98.0,95678,3,1.8,2,80,0,0,0,Y,0
4305,4305,4306,26,1,54.0,91709,2,1.6,3,0,0,1,0,N,0
4306,4306,4307,35,11,41.0,92123,3,2.0,1,0,0,0,0,Y,0
4307,4307,4308,45,19,128.0,94928,4,6.0,3,0,1,0,0,Y,0
4308,4308,4309,44,20,,94115,3,2.6,1,308,1,0,0,N,0
4309,4309,4310,34,8,188.0,94025,1,2.9,3,0,1,0,0,Y,0
4310,4310,4311,65,41,170.0,94143,4,6.1,2,0,1,0,1,Y,1
4311,4311,4312,32,8,,90034,3,0.9,3,111,0,0,0,N,0
4312,4312,4313,41,15,93.0,95616,1,2.8,3,0,0,0,0,Y,0
4313,4313,4314,52,28,79.0,94596,1,2.7,2,0,0,0,0,Y,1
4314,4314,4315,35,9,79.0,94305,4,2.2,2,0,0,0,0,N,0
4315,4315,4316,51,26,62.0,90024,4,1.8,3,119,0,0,0,Y,0
4316,4316,4317,30,6,95.0,91950,2,0.2,1,0,0,1,0,Y,0
4317,4317,4318,58,33,60.0,92672,4,1.3,3,0,0,0,0,Y,0
4318,4318,4319,49,23,75.0,92374,1,1.5,2,0,0,0,0,N,1
4319,4319,4320,63,38,85.0,91320,4,0.1,2,0,0,0,0,N,1
4320,4320,4321,40,15,143.0,94801,1,4.1,1,0,0,0,0,Y,0
4321,4321,4322,27,0,34.0,92717,1,2.0,2,112,0,0,0,N,1
4322,4322,4323,38,14,44.0,91320,2,1.7,1,0,0,0,0,N,0
4323,4323,4324,52,28,31.0,92008,4,0.9,2,151,0,1,0,Y,0
4324,4324,4325,49,24,13.0,94538,4,0.8,1,111,0,0,0,Y,0
4325,4325,4326,59,35,52.0,95616,4,1.5,1,0,0,0,0,Y,1
4326,4326,4327,32,8,42.0,95136,1,0.2,3,102,0,0,0,Y,0
4327,4327,4328,30,4,102.0,91775,4,2.1,3,139,0,0,0,N,1
4328,4328,4329,64,38,143.0,95039,2,6.4,3,0,1,1,1,Y,0
4329,4329,4330,59,33,10.0,94063,4,0.7,3,0,0,0,0,Y,0
4330,4330,4331,62,37,44.0,90401,1,1.1,3,0,0,0,0,N,0
4331,4331,4332,61,37,158.0,94720,2,6.0,1,306,0,1,1,Y,1
4332,4332,4333,53,26,12.0,92672,2,1.0,2,0,0,0,0,N,1
4333,4333,4334,51,26,59.0,90095,1,1.2,1,139,0,0,0,Y,0
4334,4334,4335,55,29,92.0,92130,1,1.9,2,0,0,0,0,N,0
4335,4335,4336,36,10,,94542,2,2.8,1,0,0,0,0,N,1
4336,4336,4337,44,19,44.0,90509,4,0.0,2,0,0,0,0,N,0
4337,4337,4338,26,2,182.0,93010,2,3.2,2,0,1,0,0,N,0
4338,4338,4339,54,30,121.0,92121,2,0.4,1,0,0,0,0,Y,0
4339,4339,4340,35,11,,95518,1,1.7,1,0,0,0,0,N,1
4340,4340,4341,34,10,92.0,90024,2,2.7,1,0,0,1,1,N,1
4341,4341,4342,28,3,53.0,94305,2,1.6,3,0,0,0,0,N,0
4342,4342,4343,32,7,45.0,93611,3,2.3,1,83,0,1,0,Y,0
4343,4343,4344,38,14,63.0,95422,1,3.6,2,0,0,1,0,Y,0
4344,4344,4345,53,28,181.0,95051,1,8.1,1,0,0,0,0,Y,0
4345,4345,4346,26,1,,94608,2,4.2,3,577,1,0,1,Y,1
4346,4346,4347,45,21,33.0,94970,3,0.5,1,136,0,0,1,Y,1
4347,4347,4348,58,33,22.0,90024,3,0.2,1,0,0,0,0,Y,0
4348,4348,4349,59,33,99.0,92093,2,2.7,1,0,0,0,0,N,0
4349,4349,4350,45,18,44.0,90089,3,1.0,2,193,0,0,0,N,0
4350,4350,4351,64,39,101.0,95134,4,3.4,2,0,0,0,0,N,1
4351,4351,4352,30,3,32.0,94132,1,2.0,2,0,0,0,0,Y,1
4352,4352,4353,40,16,59.0,94305,4,2.67,1,0,0,0,0,Y,0
4353,4353,4354,61,36,25.0,94015,2,0.5,2,0,0,0,0,Y,1
4354,4354,4355,40,16,140.0,93940,3,5.6,1,0,1,0,0,N,0
4355,4355,4356,40,10,29.0,94720,1,0.75,3,0,0,0,0,Y,0
4356,4356,4357,43,19,35.0,90630,1,0.7,1,0,0,0,0,N,0
4357,4357,4358,39,14,141.0,93302,4,6.3,1,0,1,1,1,Y,1
4358,4358,4359,35,11,75.0,92672,4,2.0,3,79,0,0,0,N,0
4359,4359,4360,38,12,58.0,95054,2,2.8,1,0,0,0,0,Y,0
4360,4360,4361,67,43,41.0,90024,2,1.1,1,0,0,0,0,N,0
4361,4361,4362,55,30,42.0,93940,2,2.0,2,196,0,0,0,N,1
4362,4362,4363,28,2,55.0,93940,3,1.1,2,0,0,0,0,N,0
4363,4363,4364,30,4,18.0,93711,4,0.3,2,84,0,0,0,Y,0
4364,4364,4365,59,35,75.0,92121,4,2.3,3,0,0,1,0,N,0
4365,4365,4366,26,2,85.0,95020,2,2.5,1,0,0,0,0,N,0
4366,4366,4367,52,28,43.0,90089,4,1.1,2,0,0,0,0,N,0
4367,4367,4368,40,15,149.0,90250,2,3.9,1,319,0,0,0,Y,1
4368,4368,4369,31,7,25.0,93943,2,1.0,2,0,0,1,1,Y,1
4369,4369,4370,50,25,19.0,94005,4,0.4,2,103,0,0,0,Y,1
4370,4370,4371,27,3,18.0,93524,1,0.4,3,0,0,0,0,N,0
4371,4371,4372,64,39,13.0,90024,4,0.6,2,0,0,0,0,Y,0
4372,4372,4373,34,10,41.0,91765,1,2.4,2,0,0,0,0,N,0
4373,4373,4374,30,6,139.0,94501,1,4.3,1,0,0,0,0,Y,0
4374,4374,4375,39,15,62.0,93955,3,2.33,1,131,0,0,1,Y,1
4375,4375,4376,34,10,51.0,90032,3,2.0,1,130,0,0,0,N,0
4376,4376,4377,40,15,71.0,93950,3,3.0,1,272,0,0,0,Y,0
4377,4377,4378,33,8,145.0,92507,1,2.7,3,0,1,0,0,Y,0
4378,4378,4379,38,12,45.0,91768,4,1.2,2,138,0,0,0,Y,0
4379,4379,4380,42,17,53.0,93023,4,1.9,3,0,0,0,0,Y,0
4380,4380,4381,37,13,64.0,94105,1,1.5,3,0,0,0,0,Y,0
4381,4381,4382,33,8,39.0,94542,4,0.8,1,0,0,0,0,Y,0
4382,4382,4383,60,34,38.0,92182,3,2.2,3,0,0,1,0,N,0
4383,4383,4384,28,4,85.0,94709,3,2.5,1,0,0,0,0,Y,0
4384,4384,4385,45,20,61.0,92717,3,2.7,2,0,0,0,0,N,1
4385,4385,4386,56,32,23.0,94610,1,1.2,3,127,0,0,0,Y,1
4386,4386,4387,53,27,122.0,94305,1,2.4,1,330,0,0,0,N,0
4387,4387,4388,37,12,72.0,91380,4,0.7,3,0,0,0,0,N,0
4388,4388,4389,47,21,123.0,90840,1,7.3,1,0,0,0,0,N,0
4389,4389,4390,58,32,40.0,90057,1,1.6,1,0,0,1,1,Y,1
4390,4390,4391,52,26,62.0,95134,4,2.8,2,0,0,0,0,Y,0
4391,4391,4392,46,22,113.0,94105,2,3.3,1,0,0,0,0,N,1
4392,4392,4393,52,27,81.0,92634,4,3.8,2,0,0,0,0,N,0
